business_name	business_address	business_city	business_state	business_postal_code	business_latitude	business_longitude	business_phone_number	inspection_id	inspection_date	inspection_score	inspection_type	violation_id	violation_description	risk_category
Julie's Kitchen	50 FREMONT St	San Francisco	CA	94105	37.790897	-122.397318		22304_20170313	2017-03-13	94.0	Routine - Unscheduled	22304_20170313_103141	Improper food labeling or menu misrepresentation	Low Risk
R. Image Market	2898 Folsom St	San Francisco	CA	94110	37.750967	-122.414014		36024_20150904	2017-09-04	92.0	Routine - Unscheduled	36024_20150904_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
20th Century Cafe	198 Gough St	San Francisco	CA	94102				73902_20160504	2017-05-04	90.0	Routine - Unscheduled	73902_20160504_103120	Moderate risk food holding temperature	Moderate Risk
Jade Chocolates	4207 Geary Blvd	San Francisco	CA	94118			+14155938719	80598_20161013	2017-10-13	94.0	Routine - Unscheduled	80598_20161013_103157	Food safety certificate or food handler card not available	Low Risk
Chef Hunan	4661 MISSION St	San Francisco	CA	94112	37.723782	-122.435446		18310_20160825	2017-08-25	90.0	Routine - Unscheduled	18310_20160825_103139	Improper food storage	Low Risk
Bamboo Restaurant	1441 Polk St	San Francisco	CA	94109	37.790134	-122.420634		298_20161013	2017-10-13	88.0	Routine - Unscheduled	298_20161013_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Shabu Club	951 Clement St	San Francisco	CA	94118				71999_20170201	2017-02-01	83.0	Routine - Unscheduled	71999_20170201_103154	Unclean or degraded floors walls or ceilings	Low Risk
Plouf	40 Belden Pl	San Francisco	CA	94104	37.791318	-122.403757		1692_20160809	2017-08-09	82.0	Routine - Unscheduled	1692_20160809_103133	Foods not protected from contamination	Moderate Risk
Samovar Tea Mission LLC	411 Valencia St	San Francisco	CA	94103			+14155624700	78911_20161005	2017-10-05	94.0	Routine - Unscheduled	78911_20161005_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Lers Ros Thai Noodle	307 Hayes St	San Francisco	CA	94102	37.777017	-122.42143		65066_20170712	2017-07-12	71.0	Routine - Unscheduled	65066_20170712_103109	Unclean or unsanitary food contact surfaces	High Risk
L & G Vietnamese Sandwich	602 Eddy St	San Francisco	CA	94109			+14155886402	80591_20170109	2017-01-09	66.0	Routine - Unscheduled	80591_20170109_103110	Unapproved food source	High Risk
Pete's on Green	570 Green St	San Francisco	CA	94133			+14155390939	86423_20170731	2017-07-31	86.0	Routine - Unscheduled	86423_20170731_103144	Unapproved or unmaintained equipment or utensils	Low Risk
707 Sutter	707 Sutter St	San Francisco	CA	94109				87285_20170713	2017-07-13	94.0	Routine - Unscheduled	87285_20170713_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Nescafe Dolce Gusto	3251 20th Ave	San Francisco	CA	94132				93532_20171103	2017-11-03	93.0	Routine - Unscheduled	93532_20171103_103112	No hot water or running water	High Risk
ZUSHI-PUZZLE	1910 LOMBARD St	San Francisco	CA	94123	37.800248	-122.433053		2063_20171129	2017-11-29		Reinspection/Followup			
Peet's Coffee & Tea	2139C Polk St	San Francisco	CA	94109	37.796316	-122.421909		2077_20161018	2017-10-18	83.0	Routine - Unscheduled	2077_20161018_103145	Improper storage of equipment utensils or linens	Low Risk
The Lunch Box	50 Phelan Ave.	San Francisco	CA	94112	37.723638	-122.452273	+14155323220	59331_20160519	2017-05-19		Reinspection/Followup			
Noriega Produce LLC	3821 Noriega St	San Francisco	CA	94122			+14155560370	82563_20150401	2017-04-01	94.0	Routine - Unscheduled	82563_20150401_103138	Improper storage use or identification of toxic substances	Low Risk
California Bakery	77 McAllister St	San Francisco	CA	94102				82145_20171212	2017-12-12	86.0	Routine - Unscheduled	82145_20171212_103154	Unclean or degraded floors walls or ceilings	Low Risk
Eurest-IBM Warming Kitchen	505 Howard St	San Francisco	CA	94105				88018_20170210	2017-02-10		New Construction			
CAFE X + O	1799 Church St	San Francisco	CA	94131	37.742325	-122.426476	+14155823535	56_20170420	2017-04-20	92.0	Routine - Unscheduled	56_20170420_103129	Insufficient hot water or running water	Moderate Risk
Javalencia Cafe	3900 03rd St	San Francisco	CA	94124				78241_20150513	2017-05-13	88.0	Routine - Unscheduled	78241_20150513_103120	Moderate risk food holding temperature	Moderate Risk
San Jalisco	901 South Van Ness Ave	San Francisco	CA	94110	37.758634	-122.416866	+14155648383	2454_20160519	2017-05-19	83.0	Routine - Unscheduled	2454_20160519_103120	Moderate risk food holding temperature	Moderate Risk
Golden Flower Vietnamese Restaurant	667 Jackson St	San Francisco	CA	94133	37.796026	-122.406202		35221_20171108	2017-11-08	79.0	Routine - Unscheduled	35221_20171108_103157	Food safety certificate or food handler card not available	Low Risk
CHEESE STEAK SHOP, THE	1716 Divisadero St	San Francisco	CA	94115	37.785537	-122.439887	+14155343712	2012_20170214	2017-02-14	84.0	Routine - Unscheduled	2012_20170214_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Henry's Hunan Restaurant	1016 Bryant St.	San Francisco	CA	94103				89993_20170810	2017-08-10	78.0	Routine - Unscheduled	89993_20170810_103103	High risk food holding temperature	High Risk
Chinese Hospital	845 Jackson St	San Francisco	CA	94133	37.795663	-122.409173		5968_20150604	2017-06-04	100.0	Routine - Unscheduled			
Golden Horse Restaurant	1060 Hyde St	San Francisco	CA	94109				77031_20160325	2017-03-25	81.0	Routine - Unscheduled	77031_20160325_103133	Foods not protected from contamination	Moderate Risk
RICE GARDEN	1515 SLOAT Blvd	San Francisco	CA	94132	37.733944	-122.490438		4686_20170601	2017-06-01		Reinspection/Followup			
Gourmet Carousel	1559 FRANKLIN St	San Francisco	CA	94109	37.789073	-122.423784		68160_20151020	2017-10-20		Reinspection/Followup	68160_20151020_103131	Moderate risk vermin infestation	Moderate Risk
Elephant Sushi 3	705 Geary St	San Francisco	CA	94109				77761_20151110	2017-11-10		New Construction			
Peet's Coffee & Tea	1 Ferry Building  C3	San Francisco	CA	94111	37.795184	-122.393819		1493_20170809	2017-08-09	100.0	Routine - Unscheduled			
DINO'S UNCLE VITO	2101 Fillmore St	San Francisco	CA	94115	37.788932	-122.433895		73_20171129	2017-11-29	88.0	Routine - Unscheduled	73_20171129_103131	Moderate risk vermin infestation	Moderate Risk
Fasg'n	660 Howard St	San Francisco	CA	94105	37.785654	-122.399729		34434_20180109	2017-01-09	85.0	Routine - Unscheduled	34434_20180109_103161	Low risk vermin infestation	Low Risk
Cafe Encore	488 Post St	San Francisco	CA	94109	37.788128	-122.409705	+14155436549	62000_20161107	2017-11-07	90.0	Routine - Unscheduled	62000_20161107_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
ELIZA'S RESTAURANT	2877 CALIFORNIA St	San Francisco	CA	94115	37.787884	-122.441657		2866_20160921	2017-09-21	92.0	Routine - Unscheduled	2866_20160921_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
The AA Bakery & Cafe	1068 Stockton St	San Francisco	CA	94108	37.795564	-122.40809		2233_20160524	2017-05-24	85.0	Routine - Unscheduled	2233_20160524_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Live Sushi Bar	2001 17th St	San Francisco	CA	94103	37.764693	-122.403699		37038_20170131	2017-01-31	94.0	Routine - Unscheduled	37038_20170131_103144	Unapproved or unmaintained equipment or utensils	Low Risk
PLUTO'S	3258 SCOTT St	San Francisco	CA	94123	37.799796	-122.441041	+14155778867	2497_20160607	2017-06-07	85.0	Routine - Unscheduled	2497_20160607_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Gyros on Wheels	428 11th St	San Francisco	CA	94103			+14150789417	84634_20170523	2017-05-23	87.0	Routine - Unscheduled	84634_20170523_103118	Employee eating or smoking	Moderate Risk
Boba Guys	1002 16th St.	San Francisco	CA	94107				89027_20170426	2017-04-26	90.0	Routine - Unscheduled	89027_20170426_103177	Non service animal	Low Risk
Wasabi & Ginger	2299 VAN NESS Ave	San Francisco	CA	94109	37.796646	-122.423754		64932_20151022	2017-10-22	76.0	Routine - Unscheduled	64932_20151022_103114	High risk vermin infestation	High Risk
Sausalito Cafe #1	100 01st St 160	San Francisco	CA	94105	37.788613	-122.393894		38611_20170105	2017-01-05	78.0	Routine - Unscheduled	38611_20170105_103105	Improper cooling methods	High Risk
Origin	1538 Fillmore St	San Francisco	CA	94115				78981_20160811	2017-08-11		Reinspection/Followup			
ARCHBISHOP RIORDAN HIGH SCHOOL CAFE	175 PHELAN	San Francisco	CA	94112	37.727337	-122.45245	+14155588200	5925_20160825	2017-08-25	70.0	Routine - Unscheduled	5925_20160825_103129	Insufficient hot water or running water	Moderate Risk
Myriad	2491 Mission St	San Francisco	CA	94110			+14155977001	81815_20180326	2017-03-26	88.0	Routine - Unscheduled	81815_20180326_103120	Moderate risk food holding temperature	Moderate Risk
MONG THU COFFEE SHOP	248 HYDE St	San Francisco	CA	94102	37.783041	-122.415719		709_20170927	2017-09-27	87.0	Routine - Unscheduled	709_20170927_103139	Improper food storage	Low Risk
Cava22, Inc	3239 22nd St	San Francisco	CA	94110			+14155647224	82228_20150518	2017-05-18	87.0	Routine - Unscheduled	82228_20150518_103120	Moderate risk food holding temperature	Moderate Risk
Picnic On Third	493 03rd St	San Francisco	CA	94107				79498_20160829	2017-08-29	94.0	Routine - Unscheduled	79498_20160829_103145	Improper storage of equipment utensils or linens	Low Risk
Yamasho	1161 Post St	San Francisco	CA	94109	37.786673	-122.420927		60786_20180321	2017-03-21	92.0	Routine - Unscheduled	60786_20180321_103142	Unclean nonfood contact surfaces	Low Risk
Fior d' Italia	2237 Mason St	San Francisco	CA	94133	37.804303	-122.413364		70914_20170926	2017-09-26		Reinspection/Followup			
Park Plaza Fine Foods	111 Cambon Dr	San Francisco	CA	94132			+14155587075	77738_20160229	2017-02-28	88.0	Routine - Unscheduled	77738_20160229_103152	Unclean unmaintained or improperly constructed toilet facilities	Low Risk
Nucha	428 11th St	San Francisco	CA	94103				90520_20170927	2017-09-27		New Construction			
7-Eleven Store 2231-33429A	43 Drumm St	San Francisco	CA	94111	37.794066	-122.396535		9631_20170710	2017-07-10	85.0	Routine - Unscheduled	9631_20170710_103150	Improper or defective plumbing	Low Risk
New Village Cafe	1426 Polk St	San Francisco	CA	94109				87762_20180213	2017-02-13	88.0	Routine - Unscheduled	87762_20180213_103120	Moderate risk food holding temperature	Moderate Risk
Holiday Inn - Golden Gateway	1500 Van Ness Ave	San Francisco	CA	94109	37.789457	-122.422034		3674_20171201	2017-12-01	96.0	Routine - Unscheduled	3674_20171201_103129	Insufficient hot water or running water	Moderate Risk
AT&T Park - Food Cart	24 Willie Mays Plaza	San Francisco	CA	94107				82846_20150419	2017-04-19	100.0	Routine - Unscheduled			
Bashfull Bull Too	3600 Taraval St	San Francisco	CA	94116			+14155758112	81887_20171102	2017-11-02	86.0	Routine - Unscheduled	81887_20171102_103120	Moderate risk food holding temperature	Moderate Risk
Homeplate Boba Cart	24 Willie Mays Pl Promenade Level, Sec. 121	San Francisco	CA	94107				95128_20180322	2017-03-22		New Ownership			
Gordo Taqueria #1	2252 Clement St	San Francisco	CA	94121	37.782107	-122.483631		551_20170628	2017-06-28		Reinspection/Followup			
Las Palmeras	2721 Mission St	San Francisco	CA	94110	37.753463	-122.418536		18047_20171205	2017-12-05	77.0	Routine - Unscheduled	18047_20171205_103154	Unclean or degraded floors walls or ceilings	Low Risk
Super Burrito	1200 Polk St	San Francisco	CA	94109	37.787998	-122.420117		3286_20151208	2017-12-08	82.0	Routine - Unscheduled	3286_20151208_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
BREAD & BUTTER MARKET	888 O'FARRELL St	San Francisco	CA	94109	37.785068	-122.418983		4732_20160202	2017-02-02	77.0	Routine - Unscheduled	4732_20160202_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Bar Oda	1500 Owens St	San Francisco	CA	94107				78389_20161019	2017-10-19		Non-inspection site visit			
RESTAURANTE FAMILIAR	4499 MISSION St	San Francisco	CA	94112	37.726402	-122.433476	+14155336100	1362_20151030	2017-10-30	94.0	Routine - Unscheduled	1362_20151030_103157	Food safety certificate or food handler card not available	Low Risk
S & P Concessions - MV Napa	Ferry Plaza Pier	San Francisco	CA	94111				68713_20170123	2017-01-23	100.0	Routine - Unscheduled			
TAQUERIA SAN JOSE #1	2830 MISSION St	San Francisco	CA	94110	37.751687	-122.418455	+14155280203	2358_20170711	2017-07-11	81.0	Routine - Unscheduled	2358_20170711_103105	Improper cooling methods	High Risk
W Hotel San Francisco	181 03rd St	San Francisco	CA	94103				79595_20160523	2017-05-23		Reinspection/Followup			
CAFE X + O	1799 Church St	San Francisco	CA	94131	37.742325	-122.426476	+14155823535	56_20170524	2017-05-24		Non-inspection site visit			
Starbucks Coffee	398 Market St	San Francisco	CA	94111	37.791742	-122.398373		4819_20171227	2017-12-27	96.0	Routine - Unscheduled	4819_20171227_103149	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk
Espetus Churrascaria, Inc.	1686 MARKET St	San Francisco	CA	94102	37.773317	-122.421724		3926_20180221	2017-02-21		Complaint			
New Golden Daisy	1041 Stockton St	San Francisco	CA	94108	37.795594	-122.408204		4607_20170228	2017-02-28	84.0	Routine - Unscheduled	4607_20170228_103151	Inadequate or unsanitary refuse containers or area or no garbage service	Low Risk
Happy Donuts	299 Ellis St	San Francisco	CA	94102				83538_20150729	2017-07-29	86.0	Routine - Unscheduled	83538_20150729_103154	Unclean or degraded floors walls or ceilings	Low Risk
Little Wok	2675 Ocean Ave	San Francisco	CA	94132	37.732104	-122.474241		65103_20171024	2017-10-24	87.0	Routine - Unscheduled	65103_20171024_103103	High risk food holding temperature	High Risk
PEET'S COFFEE & TEA	2197 FILLMORE St	San Francisco	CA	94115	37.789787	-122.434067		2535_20150731	2017-07-31		New Construction			
Super Burrito	1200 Polk St	San Francisco	CA	94109	37.787998	-122.420117		3286_20151209	2017-12-09		Reinspection/Followup			
Cafe Tiramisu	28 Belden Pl	San Francisco	CA	94104	37.791198	-122.403737		1870_20170913	2017-09-13	74.0	Routine - Unscheduled	1870_20170913_103150	Improper or defective plumbing	Low Risk
Buca di Beppo	855 HOWARD St	San Francisco	CA	94103	37.782257	-122.403932		34161_20170112	2017-01-12		Non-inspection site visit			
Wild Pepper	3601 26th St	San Francisco	CA	94110	37.748813	-122.421569		63763_20160729	2017-07-29		Complaint	63763_20160729_103139	Improper food storage	Low Risk
Midway Grill (Snack Shop)	99 Harding Park Road	San Francisco	CA	94103	37.723698	-122.495289		66534_20160413	2017-04-13	87.0	Routine - Unscheduled	66534_20160413_103112	No hot water or running water	High Risk
Vallarta's Taco Bar	3033 24th St	San Francisco	CA	94110			+14155828116	81092_20150501	2017-05-01		New Ownership			
Chino's Taqueria Inc	3416 balboa St	San Francisco	CA	94121			+14155669956	75063_20180216	2017-02-16		Reinspection/Followup			
Joe & The Juice 50 California	50 California St	San Francisco	CA	94111				92393_20170807	2017-08-07		New Construction			
Joe & The Juice	235 Montgomery St	San Francisco	CA	94104				91483_20170608	2017-06-08	92.0	Routine - Unscheduled	91483_20170608_103144	Unapproved or unmaintained equipment or utensils	Low Risk
Chico's Grill	3771 Mission St	San Francisco	CA	94110	37.736438	-122.424269	+14155970375	21982_20150730	2017-07-30		Non-inspection site visit			
STARBUCKS COFFEE CO	120 04th St	San Francisco	CA	94103	37.784247	-122.403989	+14155280579	4656_20161209	2017-12-09		Non-inspection site visit			
Oscar Burger & Deli	1850 Cesar Chavez St	San Francisco	CA	94124	37.749798	-122.395962		16329_20170727	2017-07-27	83.0	Routine - Unscheduled	16329_20170727_103154	Unclean or degraded floors walls or ceilings	Low Risk
STARBUCKS COFFEE	3251 20th Ave	San Francisco	CA	94132	37.728497	-122.475639	+14155664956	4636_20170712	2017-07-12	92.0	Routine - Unscheduled	4636_20170712_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
Bulka Bakery	1727 Haight St	San Francisco	CA	94117				85852_20160116	2017-01-16		New Ownership			
M & M SHORTSTOP	2145 GENEVA Ave	San Francisco	CA	94134	37.708427	-122.420353		4798_20160903	2017-09-03	76.0	Routine - Unscheduled	4798_20160903_103154	Unclean or degraded floors walls or ceilings	Low Risk
Earthbar	301 Pine St	San Francisco	CA	94104				83824_20160902	2017-09-02		Reinspection/Followup			
Larkin Street Youth Center	869 Ellis St	San Francisco	CA	94109	37.783845	-122.420429	+14155742968	5227_20151006	2017-10-06	92.0	Routine - Unscheduled	5227_20151006_103139	Improper food storage	Low Risk
Eclectic Cookery, Inc	103 Horne Ave.	San Francisco	CA	94124				90272_20170623	2017-06-23		New Construction			
Curry Up Now	Approved Locations	San Francisco	CA				+14155827000	85317_20160709	2017-07-09	84.0	Routine - Unscheduled	85317_20160709_103120	Moderate risk food holding temperature	Moderate Risk
Big Fish Little Fish Poke	121 Spear St B09	San Francisco	CA	94105				89686_20180227	2017-02-27	82.0	Routine - Unscheduled	89686_20180227_103119	Inadequate and inaccessible handwashing facilities	Moderate Risk
McDonald's	235 Front St	San Francisco	CA					88499_20160909	2017-09-09		Reinspection/Followup			
Luques Restaurant & Bar	433 Powell St	San Francisco	CA	94102	37.788673	-122.408524		2926_20170316	2017-03-16	82.0	Routine - Unscheduled	2926_20170316_103144	Unapproved or unmaintained equipment or utensils	Low Risk
My Ivy Corp.	1901 DIVISADERO St	San Francisco	CA	94115	37.787323	-122.440323		64814_20160801	2017-08-01	78.0	Routine - Unscheduled	64814_20160801_103131	Moderate risk vermin infestation	Moderate Risk
